shard_id,stage,kind,arm,image,seed,rho_bar_or_b,nu,pattern_or_cert,cell_id,descriptive
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,1,0.6,100.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0419,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,1,0.6,200.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0420,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,1,0.6,500.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0421,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,1,0.6,1000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0422,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,1,0.6,2000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0423,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,5.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0424,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,10.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0425,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,20.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0426,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,50.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0427,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,100.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0428,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,200.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0429,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,500.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0430,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,1000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0431,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,2,0.6,2000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0432,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,5.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0433,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,10.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0434,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,20.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0435,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,50.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0436,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,100.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0437,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,200.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0438,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,500.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0439,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,1000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0440,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,3,0.6,2000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0441,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,5.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0442,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,10.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0443,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,20.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0444,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,50.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0445,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,100.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0446,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,200.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0447,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,500.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0448,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,1000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0449,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_1,4,0.6,2000.0,m1pat:SCAT16:m1_glyph_1,M1_SCAT16_00_c0450,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,5.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0451,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,10.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0452,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,20.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0453,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,50.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0454,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,100.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0455,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,200.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0456,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,500.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0457,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,1000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0458,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,0,0.6,2000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0459,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,5.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0460,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,10.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0461,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,20.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0462,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,50.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0463,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,100.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0464,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,200.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0465,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,500.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0466,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,1000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0467,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,1,0.6,2000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0468,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,5.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0469,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,10.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0470,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,20.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0471,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,50.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0472,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,100.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0473,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,200.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0474,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,500.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0475,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,1000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0476,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,2,0.6,2000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0477,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,5.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0478,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,10.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0479,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,20.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0480,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,50.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0481,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,100.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0482,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,200.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0483,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,500.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0484,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,1000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0485,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,3,0.6,2000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0486,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,5.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0487,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,10.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0488,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,20.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0489,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,50.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0490,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,100.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0491,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,200.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0492,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,500.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0493,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,1000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0494,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_2,4,0.6,2000.0,m1pat:SCAT16:m1_glyph_2,M1_SCAT16_00_c0495,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,5.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0496,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,10.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0497,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,20.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0498,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,50.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0499,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,100.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0500,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,200.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0501,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,500.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0502,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,1000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0503,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,0,0.6,2000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0504,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,5.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0505,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,10.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0506,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,20.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0507,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,50.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0508,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,100.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0509,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,200.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0510,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,500.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0511,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,1000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0512,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,1,0.6,2000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0513,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,5.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0514,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,10.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0515,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,20.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0516,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,50.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0517,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,100.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0518,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,200.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0519,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,500.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0520,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,1000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0521,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,2,0.6,2000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0522,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,5.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0523,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,10.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0524,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,20.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0525,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,50.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0526,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,100.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0527,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,200.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0528,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,500.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0529,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,1000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0530,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,3,0.6,2000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0531,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,5.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0532,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,10.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0533,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,20.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0534,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,50.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0535,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,100.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0536,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,200.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0537,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,500.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0538,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,1000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0539,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_glyph_3,4,0.6,2000.0,m1pat:SCAT16:m1_glyph_3,M1_SCAT16_00_c0540,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,5.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0541,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,10.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0542,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,20.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0543,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,50.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0544,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,100.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0545,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,200.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0546,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,500.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0547,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,1000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0548,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,0,0.6,2000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0549,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,5.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0550,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,10.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0551,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,20.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0552,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,50.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0553,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,100.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0554,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,200.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0555,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,500.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0556,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,1000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0557,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,1,0.6,2000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0558,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,5.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0559,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,10.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0560,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,20.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0561,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,50.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0562,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,100.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0563,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,200.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0564,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,500.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0565,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,1000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0566,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,2,0.6,2000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0567,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,5.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0568,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,10.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0569,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,20.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0570,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,50.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0571,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,100.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0572,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,200.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0573,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,500.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0574,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,1000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0575,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,3,0.6,2000.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0576,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,4,0.6,5.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0577,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,4,0.6,10.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0578,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,4,0.6,20.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0579,1
M1_SCAT16_00,M1_SCAT16,imaging,SCAT16,m1_maze_0,4,0.6,50.0,m1pat:SCAT16:m1_maze_0,M1_SCAT16_00_c0580,1
